transaction_id,customer_id,amount,payment_method,device_id,ip_country,transaction_time,authentication_status,previous_transactions
TXN_002672,CUST_01300,4605.84,upi,DEV_00707,SG,2026-08-10,success,35
TXN_002673,CUST_01418,3248.33,upi,DEV_00688,US,2026-02-01,success,12
TXN_002674,CUST_00834,3408.65,card,DEV_00062,US,2026-02-28,success,39
TXN_002675,CUST_00562,1815.83,card,DEV_00067,IN,2026-06-27,failed,44
TXN_002676,CUST_00177,5959.6,wallet,DEV_01778,AE,2026-01-30,success,42
TXN_002677,CUST_01904,4198.28,card,DEV_02081,SG,2026-06-21,failed,42
TXN_002678,CUST_00819,2986.55,wallet,DEV_00499,IN,2026-05-21,success,12
TXN_002679,CUST_00503,4530.63,netbanking,DEV_00776,GB,2026-04-09,success,20
TXN_002680,CUST_01428,3312.37,netbanking,DEV_00253,US,2026-05-22,success,35
TXN_002681,CUST_01284,7159.32,netbanking,DEV_02662,US,2026-06-14,success,44
TXN_002682,CUST_01399,3923.99,card,DEV_01977,GB,2026-04-18,success,36
TXN_002683,CUST_01614,11142.56,upi,DEV_01290,GB,2026-04-15,success,40
TXN_002684,CUST_00150,3056.82,card,DEV_00143,IN,2026-02-20,success,36
TXN_002685,CUST_00115,10531.22,wallet,DEV_01656,US,2026-01-01,success,30
TXN_002686,CUST_01838,3180.36,netbanking,DEV_01350,SG,2026-04-08,failed,4
TXN_002687,CUST_01857,4127.45,card,DEV_01358,IN,2026-06-26,success,37
TXN_002688,CUST_00576,1866.98,wallet,DEV_01773,AE,2026-04-19,success,30
TXN_002689,CUST_00982,2767.79,card,DEV_00303,IN,2026-06-15,failed,2
TXN_002690,CUST_01655,2346.38,netbanking,DEV_01226,IN,2026-07-01,success,9
TXN_002691,CUST_00982,958.67,upi,DEV_01156,IN,2026-07-26,failed,2
TXN_002692,CUST_01533,2941.45,netbanking,DEV_00412,AE,2026-06-07,success,1
TXN_002693,CUST_00506,2665.1,wallet,DEV_00172,SG,2026-06-07,success,23
TXN_002694,CUST_01097,2520.87,netbanking,DEV_02301,US,2026-04-21,failed,31
TXN_002695,CUST_01890,3796.01,upi,DEV_01206,SG,2026-02-06,failed,42
TXN_002696,CUST_00965,16985.0,wallet,DEV_00653,AE,2026-06-05,failed,30
TXN_002697,CUST_00032,4264.07,card,DEV_02163,US,2026-05-19,failed,15
TXN_002698,CUST_00619,6663.64,card,DEV_01936,SG,2026-06-24,failed,3
TXN_002699,CUST_01077,2113.77,card,DEV_01492,IN,2026-04-05,failed,39
TXN_002700,CUST_01336,2398.95,upi,DEV_01487,AE,2026-08-05,success,16
TXN_002701,CUST_00338,2885.57,wallet,DEV_01545,IN,2026-06-27,success,24
TXN_002702,CUST_01072,4099.99,upi,DEV_00092,IN,2026-02-03,failed,7
TXN_002703,CUST_00725,1499.35,netbanking,DEV_01862,SG,2026-05-28,success,35
TXN_002704,CUST_01089,23535.46,wallet,DEV_00061,GB,2026-01-21,success,20
TXN_002705,CUST_01016,2261.88,netbanking,DEV_00571,IN,2026-07-20,failed,46
TXN_002706,CUST_00444,13784.71,netbanking,DEV_01375,SG,2026-03-22,success,41
TXN_002707,CUST_01044,7066.88,wallet,DEV_01994,AE,2026-03-16,success,4
TXN_002708,CUST_00577,3028.47,upi,DEV_02000,GB,2026-04-09,success,23
TXN_002709,CUST_00919,1946.34,card,DEV_00396,SG,2026-06-22,success,16
TXN_002710,CUST_00445,963.35,netbanking,DEV_00377,SG,2026-07-02,failed,22
TXN_002711,CUST_01453,1265.46,upi,DEV_01785,GB,2026-02-15,success,12
TXN_002712,CUST_01762,7513.43,upi,DEV_02471,AE,2026-03-27,success,30
TXN_002713,CUST_01285,12503.54,wallet,DEV_00219,GB,2026-07-04,success,35
TXN_002714,CUST_00673,3760.98,netbanking,DEV_00541,IN,2026-07-30,success,9
TXN_002715,CUST_01177,4013.35,netbanking,DEV_01528,AE,2026-08-02,success,44
TXN_002716,CUST_00691,2887.74,netbanking,DEV_01783,SG,2026-02-02,success,20
TXN_002717,CUST_00113,720.85,upi,DEV_00518,GB,2026-05-08,success,45
TXN_002718,CUST_00270,3437.21,card,DEV_00204,IN,2026-06-11,failed,8
TXN_002719,CUST_00157,3083.42,upi,DEV_02885,GB,2026-04-15,success,10
TXN_002720,CUST_00860,3787.92,card,DEV_01882,US,2026-02-24,success,49
TXN_002721,CUST_01885,1221.01,netbanking,DEV_01926,US,2026-05-09,success,50
TXN_002722,CUST_00420,30986.57,netbanking,DEV_02954,GB,2026-01-02,success,41
TXN_002723,CUST_01263,1769.29,card,DEV_01989,SG,2026-06-16,success,21
TXN_002724,CUST_01832,2581.28,upi,DEV_02822,GB,2026-07-03,failed,3
TXN_002725,CUST_00366,1198.01,upi,DEV_00370,US,2026-04-18,success,9
TXN_002726,CUST_01814,1976.02,wallet,DEV_02222,GB,2026-01-02,failed,36
TXN_002727,CUST_00756,14324.21,card,DEV_00242,GB,2026-05-24,success,28
TXN_002728,CUST_01789,1074.78,card,DEV_00476,SG,2026-04-06,success,7
TXN_002729,CUST_01049,2483.13,upi,DEV_01900,IN,2026-07-28,success,32
TXN_002730,CUST_01928,3792.88,netbanking,DEV_00762,AE,2026-01-21,success,13
TXN_002731,CUST_01045,4336.35,netbanking,DEV_00932,AE,2026-01-14,success,6
TXN_002732,CUST_00811,6893.95,upi,DEV_00180,IN,2026-04-29,success,22
TXN_002733,CUST_01264,884.91,wallet,DEV_02432,GB,2026-06-24,success,41
TXN_002734,CUST_01852,4699.18,card,DEV_01982,GB,2026-06-29,success,45
TXN_002735,CUST_00790,4259.79,netbanking,DEV_02302,GB,2026-06-28,success,37
TXN_002736,CUST_01609,999.02,upi,DEV_02646,US,2026-07-24,failed,37
TXN_002737,CUST_01960,10995.96,wallet,DEV_02430,SG,2026-05-27,success,7
TXN_002738,CUST_01259,37038.49,wallet,DEV_01412,US,2026-06-02,success,3
TXN_002739,CUST_00453,4395.34,netbanking,DEV_01935,IN,2026-04-16,success,24
TXN_002740,CUST_00250,11020.06,upi,DEV_01943,US,2026-07-26,success,44
TXN_002741,CUST_01837,2869.89,card,DEV_00874,IN,2026-01-10,success,41
TXN_002742,CUST_01607,14612.32,netbanking,DEV_00186,US,2026-04-01,failed,28
TXN_002743,CUST_01317,10976.0,upi,DEV_02805,US,2026-01-18,failed,32
TXN_002744,CUST_00607,2764.6,netbanking,DEV_00874,GB,2026-04-23,success,48
TXN_002745,CUST_00306,4383.68,upi,DEV_01382,US,2026-04-18,success,19
TXN_002746,CUST_00847,9290.06,wallet,DEV_01119,SG,2026-04-22,success,8
TXN_002747,CUST_00746,574.52,wallet,DEV_01835,US,2026-05-31,success,7
TXN_002748,CUST_00532,2962.4,netbanking,DEV_01228,SG,2026-05-09,success,40
TXN_002749,CUST_01806,1313.35,netbanking,DEV_00725,GB,2026-07-24,success,35
TXN_002750,CUST_00286,2353.09,wallet,DEV_02584,GB,2026-04-14,success,7
TXN_002751,CUST_01820,2977.19,card,DEV_01356,GB,2026-01-14,failed,36
TXN_002752,CUST_00069,4709.81,wallet,DEV_01134,IN,2026-04-11,success,35
TXN_002753,CUST_00323,486.54,wallet,DEV_02540,GB,2026-04-01,success,31
TXN_002754,CUST_00827,3364.47,netbanking,DEV_01627,US,2026-02-22,success,25
TXN_002755,CUST_00034,5991.55,card,DEV_02434,IN,2026-05-19,success,41
TXN_002756,CUST_00011,7499.0,netbanking,DEV_00439,IN,2026-05-07,success,25
TXN_002757,CUST_00081,1565.14,card,DEV_02729,SG,2026-01-27,success,39
TXN_002758,CUST_01197,3598.56,card,DEV_00342,IN,2026-04-29,failed,36
TXN_002759,CUST_00881,1713.08,card,DEV_02462,IN,2026-02-06,success,26
TXN_002760,CUST_00372,1736.18,netbanking,DEV_02885,AE,2026-06-24,failed,7
TXN_002761,CUST_00677,7726.19,card,DEV_02813,US,2026-02-13,success,26
TXN_002762,CUST_00362,1358.46,wallet,DEV_02938,SG,2026-04-05,success,42
TXN_002763,CUST_01900,5222.81,netbanking,DEV_01098,IN,2026-06-24,success,26
TXN_002764,CUST_00770,7334.81,card,DEV_00339,US,2026-02-16,failed,2
TXN_002765,CUST_00281,1104.09,netbanking,DEV_02318,GB,2026-08-12,success,21
TXN_002766,CUST_01409,4841.81,card,DEV_00647,AE,2026-07-14,success,3
TXN_002767,CUST_01615,7963.04,card,DEV_01309,IN,2026-03-28,success,5
TXN_002768,CUST_01034,3458.06,upi,DEV_01422,SG,2026-03-08,failed,2
TXN_002769,CUST_01652,5980.75,netbanking,DEV_00132,AE,2026-03-14,success,16
TXN_002770,CUST_00674,2485.37,wallet,DEV_00410,AE,2026-06-30,success,25
TXN_002771,CUST_01950,4148.36,upi,DEV_01900,SG,2026-05-21,success,10
TXN_002772,CUST_01706,2238.24,netbanking,DEV_02902,SG,2026-06-22,success,36
TXN_002773,CUST_01055,7010.82,card,DEV_00945,IN,2026-01-13,success,49
TXN_002774,CUST_01537,5657.65,wallet,DEV_01180,SG,2026-02-25,success,32
TXN_002775,CUST_01334,9177.46,card,DEV_00833,SG,2026-01-31,success,30
TXN_002776,CUST_00009,3519.43,netbanking,DEV_01427,US,2026-01-09,success,18
TXN_002777,CUST_00350,7504.54,wallet,DEV_00187,SG,2026-06-06,success,49
TXN_002778,CUST_00509,3027.11,card,DEV_00295,SG,2026-03-18,success,12
TXN_002779,CUST_01840,5453.03,upi,DEV_02679,GB,2026-08-14,success,47
TXN_002780,CUST_01536,16104.85,netbanking,DEV_01418,US,2026-04-06,success,50
TXN_002781,CUST_01349,7212.22,upi,DEV_00188,GB,2026-04-10,success,15
TXN_002782,CUST_00567,3668.75,card,DEV_00243,AE,2026-05-05,success,9
TXN_002783,CUST_01272,2385.1,card,DEV_01630,SG,2026-04-20,success,49
TXN_002784,CUST_01248,809.69,card,DEV_02240,AE,2026-07-03,failed,42
TXN_002785,CUST_01537,2141.26,wallet,DEV_01077,IN,2026-07-19,success,32
TXN_002786,CUST_01250,20556.5,wallet,DEV_02052,GB,2026-06-27,success,25
TXN_002787,CUST_00546,14402.84,upi,DEV_02713,US,2026-05-26,success,30
TXN_002788,CUST_01727,7311.98,netbanking,DEV_02380,GB,2026-08-09,success,19
TXN_002789,CUST_00108,2743.15,card,DEV_00012,AE,2026-05-06,failed,50
TXN_002790,CUST_00489,4505.18,wallet,DEV_00644,GB,2026-03-25,success,40
TXN_002791,CUST_01079,3739.28,upi,DEV_00659,GB,2026-08-01,success,48
TXN_002792,CUST_00748,1489.48,card,DEV_02021,US,2026-04-08,success,3
TXN_002793,CUST_01510,3726.65,netbanking,DEV_00533,AE,2026-02-17,success,19
TXN_002794,CUST_00594,2519.21,card,DEV_01882,SG,2026-03-07,success,33
TXN_002795,CUST_01896,3833.91,card,DEV_02572,US,2026-06-19,success,42
TXN_002796,CUST_01767,3675.29,upi,DEV_00907,GB,2026-03-26,success,8
TXN_002797,CUST_01200,3716.94,card,DEV_00063,IN,2026-05-27,success,32
TXN_002798,CUST_01197,2893.78,wallet,DEV_02773,IN,2026-04-02,success,36
TXN_002799,CUST_01225,2007.0,card,DEV_02610,SG,2026-05-23,failed,1
TXN_002800,CUST_01939,13637.44,netbanking,DEV_00996,IN,2026-02-08,success,45
TXN_002801,CUST_01273,7862.89,card,DEV_01573,AE,2026-04-24,success,49
TXN_002802,CUST_00768,1512.74,upi,DEV_02525,IN,2026-03-14,success,6
TXN_002803,CUST_00821,1864.34,wallet,DEV_01369,SG,2026-05-23,failed,38
TXN_002804,CUST_01553,4118.53,netbanking,DEV_02317,US,2026-01-23,success,40
TXN_002805,CUST_00838,3464.82,wallet,DEV_01277,US,2026-04-12,success,4
TXN_002806,CUST_00505,4304.34,upi,DEV_00985,AE,2026-06-21,success,49
TXN_002807,CUST_00204,2234.36,card,DEV_02844,US,2026-04-28,success,13
TXN_002808,CUST_00856,1547.09,netbanking,DEV_02133,US,2026-01-20,success,14
TXN_002809,CUST_01827,11404.76,wallet,DEV_01898,IN,2026-06-27,success,12
TXN_002810,CUST_00269,9794.72,card,DEV_01823,IN,2026-01-24,success,27
TXN_002811,CUST_00498,11514.74,upi,DEV_00925,SG,2026-01-02,success,42
TXN_002812,CUST_00928,3105.94,upi,DEV_01768,US,2026-01-26,success,30
TXN_002813,CUST_01680,2221.39,card,DEV_01445,SG,2026-07-21,success,3
TXN_002814,CUST_00156,2579.55,wallet,DEV_02961,IN,2026-06-25,success,22
TXN_002815,CUST_00252,3689.3,card,DEV_01777,IN,2026-07-17,success,42
TXN_002816,CUST_01887,900.18,wallet,DEV_00867,SG,2026-04-06,success,4
TXN_002817,CUST_00915,7287.21,card,DEV_02992,SG,2026-08-14,success,6
TXN_002818,CUST_01581,10449.99,wallet,DEV_02828,AE,2026-02-12,success,35
TXN_002819,CUST_00786,1167.46,wallet,DEV_02278,SG,2026-01-12,success,21
TXN_002820,CUST_01865,1798.96,netbanking,DEV_00969,AE,2026-05-17,success,35
TXN_002821,CUST_00121,7537.87,card,DEV_02243,AE,2026-06-05,success,38
TXN_002822,CUST_00901,7284.1,wallet,DEV_00707,SG,2026-03-12,success,45
TXN_002823,CUST_00378,2592.06,netbanking,DEV_00219,IN,2026-05-12,success,36
TXN_002824,CUST_00818,12163.01,upi,DEV_02959,AE,2026-02-11,success,30
TXN_002825,CUST_00107,2116.25,card,DEV_00728,SG,2026-02-24,success,16
TXN_002826,CUST_00410,1495.54,upi,DEV_02562,US,2026-02-04,success,26
TXN_002827,CUST_01007,1930.84,card,DEV_01033,IN,2026-03-13,success,34
TXN_002828,CUST_00172,2004.96,wallet,DEV_01142,US,2026-07-07,success,25
TXN_002829,CUST_00623,11537.46,card,DEV_00271,AE,2026-04-03,success,7
TXN_002830,CUST_00632,6536.22,card,DEV_02758,US,2026-07-08,success,48
TXN_002831,CUST_00036,2698.9,upi,DEV_00148,US,2026-01-13,success,30
TXN_002832,CUST_00942,2202.13,upi,DEV_00898,US,2026-02-03,failed,36
TXN_002833,CUST_00486,1862.05,wallet,DEV_01472,US,2026-06-28,success,8
TXN_002834,CUST_01187,3240.62,upi,DEV_01528,US,2026-01-11,success,27
TXN_002835,CUST_00184,13943.37,card,DEV_01712,GB,2026-08-15,success,2
TXN_002836,CUST_00290,16179.86,wallet,DEV_01039,AE,2026-02-20,success,6
TXN_002837,CUST_01321,10599.76,card,DEV_01411,SG,2026-03-01,failed,16
TXN_002838,CUST_01523,3323.18,wallet,DEV_01883,GB,2026-04-12,success,17
TXN_002839,CUST_00516,2531.53,upi,DEV_00541,IN,2026-06-25,success,29
TXN_002840,CUST_00797,24489.87,upi,DEV_02451,IN,2026-04-17,success,39
TXN_002841,CUST_01746,2434.07,wallet,DEV_01223,AE,2026-08-10,success,10
TXN_002842,CUST_00156,6407.49,upi,DEV_02385,SG,2026-02-25,success,22
TXN_002843,CUST_00372,3523.59,card,DEV_01080,US,2026-08-04,success,7
TXN_002844,CUST_01732,3337.61,card,DEV_02540,AE,2026-04-11,success,13
TXN_002845,CUST_00085,2822.12,upi,DEV_02325,IN,2026-07-25,success,17
TXN_002846,CUST_01602,4205.49,card,DEV_01720,AE,2026-01-04,success,20
TXN_002847,CUST_01806,2684.54,netbanking,DEV_01663,SG,2026-08-15,success,35
TXN_002848,CUST_01174,10894.35,wallet,DEV_01611,AE,2026-07-12,success,15
TXN_002849,CUST_00025,6195.98,wallet,DEV_00958,AE,2026-02-09,success,21
TXN_002850,CUST_00013,1050.59,wallet,DEV_01483,GB,2026-01-16,success,3
TXN_002851,CUST_00105,2557.87,netbanking,DEV_01044,GB,2026-06-17,success,9
TXN_002852,CUST_01379,6612.92,wallet,DEV_01768,AE,2026-02-20,success,27
TXN_002853,CUST_00136,3346.34,upi,DEV_02938,US,2026-05-26,failed,29
TXN_002854,CUST_01214,1458.31,netbanking,DEV_00035,GB,2026-06-15,failed,43
TXN_002855,CUST_00372,7494.97,upi,DEV_01859,US,2026-02-03,success,7
TXN_002856,CUST_00082,11993.72,wallet,DEV_00552,AE,2026-08-14,success,8
TXN_002857,CUST_01643,2118.74,card,DEV_01211,US,2026-03-07,success,34
TXN_002858,CUST_00084,4164.02,wallet,DEV_02726,US,2026-08-01,success,17
TXN_002859,CUST_01038,2259.77,netbanking,DEV_01092,US,2026-01-26,success,2
TXN_002860,CUST_01601,4803.34,wallet,DEV_02434,SG,2026-01-26,failed,50
TXN_002861,CUST_00934,5245.73,upi,DEV_02620,US,2026-07-05,success,24
TXN_002862,CUST_01777,2662.45,card,DEV_02696,SG,2026-05-27,failed,23
TXN_002863,CUST_00155,793.25,netbanking,DEV_00904,US,2026-05-24,success,46
TXN_002864,CUST_01652,1031.52,upi,DEV_00549,GB,2026-04-28,success,16
TXN_002865,CUST_00503,4010.25,netbanking,DEV_02731,IN,2026-04-04,success,20
TXN_002866,CUST_01458,11905.03,upi,DEV_01006,GB,2026-02-21,success,28
TXN_002867,CUST_00031,2562.62,upi,DEV_00318,IN,2026-06-30,success,38
TXN_002868,CUST_00667,3795.18,wallet,DEV_01662,IN,2026-04-06,success,37
TXN_002869,CUST_01731,11251.05,netbanking,DEV_01913,AE,2026-06-26,success,41
TXN_002870,CUST_00588,1870.62,wallet,DEV_01356,AE,2026-04-13,success,10
TXN_002871,CUST_00136,1459.45,netbanking,DEV_00817,GB,2026-03-03,failed,29
TXN_002872,CUST_00785,4387.25,netbanking,DEV_02312,AE,2026-08-08,success,21
TXN_002873,CUST_00935,1481.41,wallet,DEV_01584,SG,2026-07-18,failed,3
TXN_002874,CUST_00473,4570.74,card,DEV_01765,US,2026-03-13,success,15
TXN_002875,CUST_01450,5963.12,card,DEV_00726,GB,2026-03-15,success,24
TXN_002876,CUST_01402,9339.84,card,DEV_02194,IN,2026-05-27,success,39
TXN_002877,CUST_01614,5327.36,netbanking,DEV_02081,IN,2026-07-28,success,40
TXN_002878,CUST_00406,5508.73,upi,DEV_01635,SG,2026-02-06,success,9
TXN_002879,CUST_00577,4734.76,netbanking,DEV_02359,AE,2026-04-12,success,23
TXN_002880,CUST_00523,3508.16,wallet,DEV_00745,IN,2026-08-07,success,42
TXN_002881,CUST_01832,4530.48,card,DEV_01857,GB,2026-02-04,success,3
TXN_002882,CUST_00565,2897.24,netbanking,DEV_02939,SG,2026-01-31,success,14
TXN_002883,CUST_00217,3540.18,upi,DEV_01577,IN,2026-07-28,success,13
TXN_002884,CUST_01327,2325.19,card,DEV_02735,GB,2026-06-16,success,47
TXN_002885,CUST_01459,2602.84,upi,DEV_00645,AE,2026-07-29,success,48
TXN_002886,CUST_01671,720.24,netbanking,DEV_01298,GB,2026-02-24,success,27
TXN_002887,CUST_00070,1265.76,wallet,DEV_02321,AE,2026-02-26,failed,49
TXN_002888,CUST_01377,1367.99,upi,DEV_00428,IN,2026-01-08,success,39
TXN_002889,CUST_01048,1217.91,wallet,DEV_02175,GB,2026-02-12,success,8
TXN_002890,CUST_01892,1067.85,card,DEV_00326,GB,2026-07-06,failed,42
TXN_002891,CUST_00047,3940.21,card,DEV_02282,GB,2026-03-23,success,35
TXN_002892,CUST_00363,4467.47,upi,DEV_01486,GB,2026-07-09,success,26
TXN_002893,CUST_00239,1366.92,wallet,DEV_02071,AE,2026-03-08,success,30
TXN_002894,CUST_00439,995.75,wallet,DEV_00200,IN,2026-05-08,success,22
TXN_002895,CUST_01273,1580.4,upi,DEV_02655,IN,2026-06-27,failed,49
TXN_002896,CUST_00823,9404.45,netbanking,DEV_00605,US,2026-04-24,failed,49
TXN_002897,CUST_01872,8087.43,wallet,DEV_00541,SG,2026-04-21,failed,36
TXN_002898,CUST_01206,21679.86,netbanking,DEV_01666,US,2026-02-19,failed,32
TXN_002899,CUST_01464,9693.9,card,DEV_00457,GB,2026-01-16,success,45
TXN_002900,CUST_00833,4145.82,netbanking,DEV_00625,AE,2026-05-18,success,45
TXN_002901,CUST_01621,1157.16,card,DEV_01506,GB,2026-06-16,success,29
TXN_002902,CUST_01867,3334.72,card,DEV_00104,US,2026-05-04,success,18
TXN_002903,CUST_00649,4563.1,upi,DEV_00270,GB,2026-02-17,success,22
TXN_002904,CUST_01609,2714.55,wallet,DEV_02714,US,2026-01-31,failed,37
TXN_002905,CUST_01978,3315.81,card,DEV_02475,GB,2026-02-28,success,38
TXN_002906,CUST_00724,1836.42,upi,DEV_01631,SG,2026-07-26,success,47
TXN_002907,CUST_00727,2266.74,wallet,DEV_00674,IN,2026-02-20,success,1
TXN_002908,CUST_01769,1923.58,upi,DEV_01549,SG,2026-03-30,success,40
TXN_002909,CUST_01476,4240.82,upi,DEV_02123,AE,2026-02-15,success,5
TXN_002910,CUST_00008,1256.07,upi,DEV_02358,AE,2026-07-20,success,1
TXN_002911,CUST_01959,4075.94,netbanking,DEV_00524,GB,2026-06-07,success,50
TXN_002912,CUST_00688,4692.89,upi,DEV_00962,US,2026-02-13,success,50
TXN_002913,CUST_01191,4198.43,wallet,DEV_00930,SG,2026-02-18,success,32
TXN_002914,CUST_01760,7385.54,card,DEV_01177,GB,2026-08-07,failed,46
TXN_002915,CUST_00113,9847.77,upi,DEV_01451,US,2026-02-03,success,45
TXN_002916,CUST_01265,2236.0,wallet,DEV_01749,IN,2026-05-10,success,37
TXN_002917,CUST_01386,2388.57,card,DEV_01924,AE,2026-01-24,success,1
TXN_002918,CUST_01626,429.27,wallet,DEV_00187,SG,2026-02-17,failed,22
TXN_002919,CUST_01961,3882.82,wallet,DEV_00495,SG,2026-07-26,success,13
TXN_002920,CUST_01386,1353.88,upi,DEV_01562,IN,2026-01-26,success,1
TXN_002921,CUST_00453,14992.93,wallet,DEV_00511,US,2026-04-12,success,24
TXN_002922,CUST_00985,3105.66,netbanking,DEV_02642,SG,2026-02-26,success,40
TXN_002923,CUST_00548,4572.77,card,DEV_02020,AE,2026-07-01,success,9
TXN_002924,CUST_01978,5366.36,netbanking,DEV_01649,AE,2026-02-21,success,38
TXN_002925,CUST_00807,2039.71,wallet,DEV_01076,US,2026-02-07,success,44
TXN_002926,CUST_01584,4657.61,upi,DEV_02830,US,2026-02-06,success,47
TXN_002927,CUST_01556,5991.38,card,DEV_02600,IN,2026-07-13,success,36
TXN_002928,CUST_00773,4376.56,netbanking,DEV_00631,GB,2026-05-24,success,25
TXN_002929,CUST_00878,562.15,upi,DEV_00732,GB,2026-04-14,success,42
TXN_002930,CUST_01588,4235.63,wallet,DEV_00750,SG,2026-03-28,success,45
TXN_002931,CUST_00638,6185.93,netbanking,DEV_02688,IN,2026-04-10,success,9
TXN_002932,CUST_01909,2208.32,wallet,DEV_01003,IN,2026-08-07,success,7
TXN_002933,CUST_00137,2011.54,card,DEV_01113,AE,2026-06-25,failed,31
TXN_002934,CUST_01315,2785.18,netbanking,DEV_00429,US,2026-01-02,failed,42
TXN_002935,CUST_01929,5169.99,netbanking,DEV_00939,SG,2026-03-20,success,48
TXN_002936,CUST_01529,2797.99,netbanking,DEV_00609,IN,2026-06-18,success,36
TXN_002937,CUST_01086,4319.66,upi,DEV_01579,US,2026-04-13,success,29
TXN_002938,CUST_01206,3606.12,netbanking,DEV_02720,AE,2026-02-28,failed,32
TXN_002939,CUST_00723,4065.53,netbanking,DEV_01582,IN,2026-03-22,success,11
TXN_002940,CUST_01949,3084.76,wallet,DEV_00185,GB,2026-03-23,success,4
TXN_002941,CUST_00163,1924.98,card,DEV_00714,IN,2026-04-05,success,1
TXN_002942,CUST_00974,2685.99,wallet,DEV_02951,GB,2026-01-19,success,1
TXN_002943,CUST_00395,3478.74,netbanking,DEV_01352,AE,2026-03-11,success,37
TXN_002944,CUST_01070,8750.34,card,DEV_02361,AE,2026-06-01,success,1
TXN_002945,CUST_00997,1588.93,netbanking,DEV_01847,SG,2026-05-08,success,38
TXN_002946,CUST_01694,8850.52,upi,DEV_00247,AE,2026-07-25,success,34
TXN_002947,CUST_00640,34279.99,upi,DEV_00075,GB,2026-02-13,failed,47
TXN_002948,CUST_00737,3087.54,upi,DEV_02731,IN,2026-01-19,failed,10
TXN_002949,CUST_00736,1524.1,card,DEV_00557,IN,2026-02-08,success,12
TXN_002950,CUST_01849,6535.55,card,DEV_00827,SG,2026-03-04,failed,17
TXN_002951,CUST_01516,3763.02,wallet,DEV_01896,SG,2026-05-26,failed,10
TXN_002952,CUST_00698,1597.57,wallet,DEV_00149,SG,2026-05-14,failed,49
TXN_002953,CUST_00032,1123.39,upi,DEV_00304,US,2026-04-20,failed,15
TXN_002954,CUST_01667,3872.8,wallet,DEV_00948,IN,2026-07-24,success,33
TXN_002955,CUST_01576,4713.59,upi,DEV_01794,AE,2026-06-22,success,22
TXN_002956,CUST_00437,7047.57,wallet,DEV_01390,SG,2026-05-16,failed,39
TXN_002957,CUST_01002,11550.64,wallet,DEV_01444,US,2026-08-04,success,48
TXN_002958,CUST_00374,2165.75,netbanking,DEV_00832,IN,2026-06-04,success,10
TXN_002959,CUST_01818,4949.09,wallet,DEV_01347,GB,2026-02-18,success,28
TXN_002960,CUST_00695,5420.46,netbanking,DEV_00745,US,2026-02-01,success,42
TXN_002961,CUST_00061,5810.13,card,DEV_00650,IN,2026-05-31,success,7
TXN_002962,CUST_00345,9745.51,netbanking,DEV_00097,GB,2026-05-05,failed,18
TXN_002963,CUST_01779,2405.38,netbanking,DEV_01159,SG,2026-06-13,failed,49
TXN_002964,CUST_00727,6658.94,netbanking,DEV_01966,IN,2026-07-02,success,1
TXN_002965,CUST_01981,3557.64,card,DEV_00575,AE,2026-05-24,failed,34
TXN_002966,CUST_01789,1139.18,wallet,DEV_01255,GB,2026-05-20,failed,7
TXN_002967,CUST_00442,8543.08,wallet,DEV_01643,GB,2026-05-27,failed,24
TXN_002968,CUST_00074,2029.94,wallet,DEV_01268,IN,2026-04-18,success,30
TXN_002969,CUST_00688,3423.61,wallet,DEV_01424,AE,2026-06-26,success,50
TXN_002970,CUST_00566,6522.47,netbanking,DEV_01355,IN,2026-01-06,failed,46
TXN_002971,CUST_00379,5157.27,upi,DEV_01446,GB,2026-06-28,success,8
TXN_002972,CUST_00059,3139.95,wallet,DEV_00816,IN,2026-05-31,failed,35
TXN_002973,CUST_00412,808.83,netbanking,DEV_02315,AE,2026-06-07,success,28
TXN_002974,CUST_01076,665.21,wallet,DEV_01808,IN,2026-01-29,success,18
TXN_002975,CUST_01746,10407.45,upi,DEV_02332,AE,2026-02-27,success,10
TXN_002976,CUST_01793,6025.49,upi,DEV_00203,GB,2026-06-01,failed,16
TXN_002977,CUST_00744,2599.87,card,DEV_00735,GB,2026-03-31,success,41
TXN_002978,CUST_00665,5352.14,upi,DEV_02167,US,2026-04-29,failed,33
TXN_002979,CUST_01092,1778.08,upi,DEV_01748,GB,2026-03-02,success,3
TXN_002980,CUST_00611,1789.4,netbanking,DEV_02516,GB,2026-05-15,success,23
TXN_002981,CUST_01494,3866.14,wallet,DEV_01429,GB,2026-04-16,failed,41
TXN_002982,CUST_01781,3450.53,upi,DEV_01223,GB,2026-07-12,success,20
TXN_002983,CUST_01397,7713.7,netbanking,DEV_00907,GB,2026-07-01,success,45
