order_id,transaction_id,product_category,product_value,shipping_address,delivery_status,delivery_date,refund_status
ORD_002558,TXN_002558,electronics,1124.28,"Address_2479, India",pending,2026-05-31,none
ORD_002559,TXN_002559,grocery,12454.27,"Address_4646, India",delivered,2026-05-31,none
ORD_002560,TXN_002560,electronics,2053.54,"Address_2604, India",pending,2026-06-04,none
ORD_002561,TXN_002561,travel,1013.92,"Address_7149, India",pending,2026-03-10,none
ORD_002562,TXN_002562,beauty,2942.28,"Address_5491, India",delivered,2026-04-27,none
ORD_002563,TXN_002563,grocery,4154.88,"Address_2185, India",delivered,2026-02-22,none
ORD_002564,TXN_002564,beauty,2002.89,"Address_6427, India",pending,2026-05-28,requested
ORD_002565,TXN_002565,fashion,6481.26,"Address_3667, India",failed,2026-04-04,none
ORD_002566,TXN_002566,travel,3146.25,"Address_2705, India",delivered,2026-02-21,none
ORD_002567,TXN_002567,beauty,6448.51,"Address_7995, India",delivered,2026-06-30,requested
ORD_002568,TXN_002568,software,7584.92,"Address_7792, India",delivered,2026-03-11,none
ORD_002569,TXN_002569,fashion,1703.07,"Address_7381, India",delivered,2026-04-29,requested
ORD_002570,TXN_002570,beauty,2924.83,"Address_1288, India",delivered,2026-01-07,none
ORD_002571,TXN_002571,beauty,10825.35,"Address_6496, India",delivered,2026-02-11,processed
ORD_002572,TXN_002572,electronics,13659.61,"Address_7221, India",delivered,2026-08-03,none
ORD_002573,TXN_002573,electronics,3298.45,"Address_1391, India",pending,2026-02-06,requested
ORD_002574,TXN_002574,beauty,8607.81,"Address_9918, India",delivered,2026-04-16,requested
ORD_002575,TXN_002575,travel,1599.61,"Address_4618, India",delivered,2026-03-09,requested
ORD_002576,TXN_002576,grocery,8716.48,"Address_1917, India",delivered,2026-04-30,none
ORD_002577,TXN_002577,fashion,3322.67,"Address_4464, India",failed,2026-08-07,none
ORD_002578,TXN_002578,grocery,2027.16,"Address_5359, India",delivered,2026-03-03,none
ORD_002579,TXN_002579,home,2472.86,"Address_2249, India",delivered,2026-06-19,none
ORD_002580,TXN_002580,software,1315.71,"Address_8603, India",delivered,2026-02-02,processed
ORD_002581,TXN_002581,grocery,2041.39,"Address_1392, India",delivered,2026-01-03,none
ORD_002582,TXN_002582,grocery,617.79,"Address_1498, India",pending,2026-03-11,requested
ORD_002583,TXN_002583,electronics,5971.41,"Address_5138, India",failed,2026-07-22,none
ORD_002584,TXN_002584,fashion,9463.84,"Address_4263, India",delivered,2026-07-16,none
ORD_002585,TXN_002585,grocery,2035.66,"Address_8456, India",failed,2026-02-08,none
ORD_002586,TXN_002586,grocery,5114.45,"Address_5185, India",delivered,2026-08-14,processed
ORD_002587,TXN_002587,travel,4062.17,"Address_3717, India",delivered,2026-07-28,processed
ORD_002588,TXN_002588,fashion,1922.63,"Address_3565, India",delivered,2026-07-20,none
ORD_002589,TXN_002589,beauty,3027.96,"Address_9992, India",delivered,2026-07-02,none
ORD_002590,TXN_002590,electronics,6109.03,"Address_9339, India",failed,2026-07-13,none
ORD_002591,TXN_002591,fashion,3540.26,"Address_2813, India",pending,2026-02-14,requested
ORD_002592,TXN_002592,beauty,7991.58,"Address_1058, India",delivered,2026-03-18,none
ORD_002593,TXN_002593,home,2178.71,"Address_8046, India",delivered,2026-06-12,none
ORD_002594,TXN_002594,travel,3749.1,"Address_6367, India",delivered,2026-03-13,none
ORD_002595,TXN_002595,software,5031.34,"Address_3226, India",delivered,2026-04-18,processed
ORD_002596,TXN_002596,electronics,1810.64,"Address_4795, India",failed,2026-05-29,none
ORD_002597,TXN_002597,electronics,1693.6,"Address_5047, India",delivered,2026-06-03,none
ORD_002598,TXN_002598,software,1817.56,"Address_3758, India",pending,2026-02-01,processed
ORD_002599,TXN_002599,home,322.04,"Address_3489, India",delivered,2026-06-28,none
ORD_002600,TXN_002600,beauty,5356.5,"Address_5615, India",delivered,2026-04-04,none
ORD_002601,TXN_002601,home,11974.33,"Address_7438, India",delivered,2026-04-03,none
ORD_002602,TXN_002602,beauty,3114.09,"Address_5358, India",delivered,2026-04-26,processed
ORD_002603,TXN_002603,travel,5112.13,"Address_6838, India",failed,2026-07-13,none
ORD_002604,TXN_002604,fashion,6145.9,"Address_1430, India",failed,2026-03-09,none
ORD_002605,TXN_002605,travel,2493.42,"Address_2573, India",delivered,2026-06-03,requested
ORD_002606,TXN_002606,software,6263.38,"Address_5027, India",delivered,2026-01-20,none
ORD_002607,TXN_002607,beauty,6331.0,"Address_6231, India",delivered,2026-01-10,none
ORD_002608,TXN_002608,travel,3131.86,"Address_5462, India",failed,2026-06-05,requested
ORD_002609,TXN_002609,software,6289.77,"Address_2733, India",delivered,2026-04-12,none
ORD_002610,TXN_002610,travel,6546.5,"Address_6160, India",delivered,2026-04-27,none
ORD_002611,TXN_002611,fashion,5012.64,"Address_8645, India",pending,2026-03-27,none
ORD_002612,TXN_002612,electronics,19405.83,"Address_1851, India",pending,2026-08-01,none
ORD_002613,TXN_002613,grocery,2401.62,"Address_8709, India",failed,2026-05-12,none
ORD_002614,TXN_002614,beauty,2376.87,"Address_2756, India",delivered,2026-05-31,none
ORD_002615,TXN_002615,home,2828.64,"Address_5119, India",delivered,2026-02-20,none
ORD_002616,TXN_002616,software,2358.89,"Address_5197, India",delivered,2026-08-12,processed
ORD_002617,TXN_002617,software,6139.22,"Address_9259, India",delivered,2026-07-25,requested
ORD_002618,TXN_002618,grocery,2101.98,"Address_8975, India",delivered,2026-07-03,none
ORD_002619,TXN_002619,travel,2515.5,"Address_5556, India",failed,2026-06-15,requested
ORD_002620,TXN_002620,home,5867.54,"Address_1080, India",pending,2026-01-05,none
ORD_002621,TXN_002621,home,2568.68,"Address_7200, India",delivered,2026-02-21,none
ORD_002622,TXN_002622,travel,2127.96,"Address_8699, India",delivered,2026-04-21,none
ORD_002623,TXN_002623,electronics,1066.93,"Address_2730, India",failed,2026-02-05,none
ORD_002624,TXN_002624,home,8923.34,"Address_9466, India",failed,2026-01-29,processed
ORD_002625,TXN_002625,software,10636.77,"Address_3520, India",delivered,2026-01-31,none
ORD_002626,TXN_002626,travel,1486.13,"Address_9740, India",failed,2026-06-19,none
ORD_002627,TXN_002627,electronics,5561.96,"Address_6015, India",delivered,2026-01-09,none
ORD_002628,TXN_002628,travel,2701.32,"Address_6980, India",delivered,2026-04-16,none
ORD_002629,TXN_002629,fashion,1556.66,"Address_7486, India",failed,2026-02-27,none
ORD_002630,TXN_002630,home,4898.57,"Address_8227, India",delivered,2026-08-16,requested
ORD_002631,TXN_002631,home,6162.22,"Address_5745, India",failed,2026-04-26,none
ORD_002632,TXN_002632,software,3938.99,"Address_2616, India",pending,2026-06-15,requested
ORD_002633,TXN_002633,home,3031.54,"Address_9572, India",delivered,2026-02-16,none
ORD_002634,TXN_002634,fashion,4171.58,"Address_5286, India",failed,2026-03-01,none
ORD_002635,TXN_002635,grocery,5360.97,"Address_4999, India",pending,2026-04-03,none
ORD_002636,TXN_002636,fashion,2578.73,"Address_9440, India",delivered,2026-04-07,processed
ORD_002637,TXN_002637,fashion,1792.65,"Address_1187, India",delivered,2026-02-19,none
ORD_002638,TXN_002638,fashion,2157.23,"Address_7007, India",delivered,2026-07-03,requested
ORD_002639,TXN_002639,electronics,2693.87,"Address_9551, India",failed,2026-07-27,none
ORD_002640,TXN_002640,fashion,6080.48,"Address_8667, India",delivered,2026-03-10,none
ORD_002641,TXN_002641,electronics,26747.3,"Address_2377, India",delivered,2026-04-02,processed
ORD_002642,TXN_002642,home,1956.64,"Address_5990, India",pending,2026-02-08,none
ORD_002643,TXN_002643,software,4208.12,"Address_9019, India",delivered,2026-03-21,requested
ORD_002644,TXN_002644,travel,787.91,"Address_8589, India",delivered,2026-07-21,processed
ORD_002645,TXN_002645,beauty,6585.74,"Address_1652, India",failed,2026-06-19,requested
ORD_002646,TXN_002646,beauty,1055.04,"Address_2111, India",failed,2026-02-22,none
ORD_002647,TXN_002647,travel,4175.39,"Address_7379, India",delivered,2026-04-06,requested
ORD_002648,TXN_002648,home,3093.93,"Address_4817, India",failed,2026-07-24,none
ORD_002649,TXN_002649,travel,4161.29,"Address_1513, India",delivered,2026-04-02,none
ORD_002650,TXN_002650,electronics,3634.66,"Address_6621, India",pending,2026-07-24,requested
ORD_002651,TXN_002651,beauty,5383.5,"Address_2582, India",delivered,2026-05-14,none
ORD_002652,TXN_002652,grocery,1306.67,"Address_2794, India",pending,2026-03-29,requested
ORD_002653,TXN_002653,beauty,7913.55,"Address_5553, India",delivered,2026-08-09,requested
ORD_002654,TXN_002654,travel,6631.62,"Address_3646, India",delivered,2026-04-29,processed
ORD_002655,TXN_002655,software,1150.74,"Address_9294, India",pending,2026-08-10,requested
ORD_002656,TXN_002656,travel,2591.9,"Address_2119, India",pending,2026-03-12,processed
ORD_002657,TXN_002657,electronics,2926.56,"Address_7343, India",delivered,2026-04-25,requested
ORD_002658,TXN_002658,fashion,8172.09,"Address_4794, India",pending,2026-06-28,none
ORD_002659,TXN_002659,travel,8805.34,"Address_2149, India",delivered,2026-02-26,none
ORD_002660,TXN_002660,beauty,2716.92,"Address_6436, India",pending,2026-03-08,requested
ORD_002661,TXN_002661,home,4037.83,"Address_2808, India",delivered,2026-05-13,none
ORD_002662,TXN_002662,travel,3414.25,"Address_8816, India",delivered,2026-06-03,none
ORD_002663,TXN_002663,beauty,17444.33,"Address_3352, India",failed,2026-01-23,none
ORD_002664,TXN_002664,fashion,9367.68,"Address_9037, India",failed,2026-07-04,processed
ORD_002665,TXN_002665,beauty,9008.13,"Address_7013, India",delivered,2026-08-06,processed
ORD_002666,TXN_002666,software,4270.17,"Address_2048, India",failed,2026-03-05,none
ORD_002667,TXN_002667,software,3756.09,"Address_9680, India",delivered,2026-05-20,none
ORD_002668,TXN_002668,software,4986.19,"Address_6484, India",delivered,2026-02-05,requested
ORD_002669,TXN_002669,software,790.26,"Address_4717, India",delivered,2026-02-17,none
ORD_002670,TXN_002670,fashion,3964.7,"Address_8466, India",pending,2026-02-10,none
ORD_002671,TXN_002671,beauty,1796.85,"Address_6257, India",delivered,2026-08-03,requested
ORD_002672,TXN_002672,home,4605.84,"Address_1357, India",pending,2026-08-17,none
ORD_002673,TXN_002673,home,3248.33,"Address_5185, India",delivered,2026-02-06,none
ORD_002674,TXN_002674,grocery,3408.65,"Address_6004, India",delivered,2026-03-01,none
ORD_002675,TXN_002675,software,1815.83,"Address_5452, India",delivered,2026-07-04,requested
ORD_002676,TXN_002676,grocery,5959.6,"Address_7722, India",delivered,2026-02-01,none
ORD_002677,TXN_002677,travel,4198.28,"Address_3015, India",delivered,2026-06-27,requested
ORD_002678,TXN_002678,grocery,2986.55,"Address_1661, India",pending,2026-05-28,processed
ORD_002679,TXN_002679,home,4530.63,"Address_3603, India",failed,2026-04-13,processed
ORD_002680,TXN_002680,software,3312.37,"Address_3643, India",delivered,2026-05-28,processed
ORD_002681,TXN_002681,beauty,7159.32,"Address_6409, India",delivered,2026-06-16,requested
ORD_002682,TXN_002682,fashion,3923.99,"Address_5380, India",delivered,2026-04-23,requested
ORD_002683,TXN_002683,beauty,11142.56,"Address_3444, India",delivered,2026-04-16,processed
ORD_002684,TXN_002684,home,3056.82,"Address_4193, India",pending,2026-02-24,none
ORD_002685,TXN_002685,grocery,10531.22,"Address_8296, India",delivered,2026-01-06,requested
ORD_002686,TXN_002686,travel,3180.36,"Address_4987, India",pending,2026-04-09,none
ORD_002687,TXN_002687,travel,4127.45,"Address_6285, India",delivered,2026-07-01,none
ORD_002688,TXN_002688,grocery,1866.98,"Address_1903, India",pending,2026-04-25,requested
ORD_002689,TXN_002689,home,2767.79,"Address_2972, India",failed,2026-06-18,none
ORD_002690,TXN_002690,software,2346.38,"Address_7574, India",delivered,2026-07-08,none
ORD_002691,TXN_002691,home,958.67,"Address_5742, India",delivered,2026-08-01,none
ORD_002692,TXN_002692,grocery,2941.45,"Address_2003, India",delivered,2026-06-10,requested
ORD_002693,TXN_002693,travel,2665.1,"Address_1964, India",delivered,2026-06-10,none
ORD_002694,TXN_002694,fashion,2520.87,"Address_2631, India",pending,2026-04-27,requested
ORD_002695,TXN_002695,travel,3796.01,"Address_9097, India",pending,2026-02-09,none
ORD_002696,TXN_002696,home,16985.0,"Address_1009, India",pending,2026-06-06,none
ORD_002697,TXN_002697,home,4264.07,"Address_8679, India",delivered,2026-05-23,requested
ORD_002698,TXN_002698,fashion,6663.64,"Address_6337, India",delivered,2026-06-28,none
ORD_002699,TXN_002699,fashion,2113.77,"Address_8512, India",delivered,2026-04-10,processed
ORD_002700,TXN_002700,electronics,2398.95,"Address_5818, India",delivered,2026-08-10,processed
ORD_002701,TXN_002701,software,2885.57,"Address_2649, India",pending,2026-07-03,requested
ORD_002702,TXN_002702,home,4099.99,"Address_7514, India",delivered,2026-02-10,none
ORD_002703,TXN_002703,travel,1499.35,"Address_8182, India",delivered,2026-05-30,none
ORD_002704,TXN_002704,grocery,23535.46,"Address_5039, India",delivered,2026-01-25,none
ORD_002705,TXN_002705,beauty,2261.88,"Address_2093, India",delivered,2026-07-25,none
ORD_002706,TXN_002706,home,13784.71,"Address_5468, India",pending,2026-03-24,none
ORD_002707,TXN_002707,home,7066.88,"Address_1887, India",delivered,2026-03-20,requested
ORD_002708,TXN_002708,beauty,3028.47,"Address_3581, India",delivered,2026-04-15,none
ORD_002709,TXN_002709,home,1946.34,"Address_1351, India",pending,2026-06-28,none
ORD_002710,TXN_002710,grocery,963.35,"Address_6749, India",delivered,2026-07-08,none
ORD_002711,TXN_002711,home,1265.46,"Address_2059, India",delivered,2026-02-18,none
ORD_002712,TXN_002712,software,7513.43,"Address_8721, India",delivered,2026-03-28,none
ORD_002713,TXN_002713,fashion,12503.54,"Address_1908, India",pending,2026-07-08,requested
ORD_002714,TXN_002714,home,3760.98,"Address_7651, India",delivered,2026-08-02,none
ORD_002715,TXN_002715,grocery,4013.35,"Address_4838, India",delivered,2026-08-05,none
ORD_002716,TXN_002716,software,2887.74,"Address_2866, India",pending,2026-02-07,none
ORD_002717,TXN_002717,fashion,720.85,"Address_6487, India",delivered,2026-05-14,none
ORD_002718,TXN_002718,beauty,3437.21,"Address_8116, India",delivered,2026-06-15,processed
ORD_002719,TXN_002719,software,3083.42,"Address_1197, India",delivered,2026-04-20,none
ORD_002720,TXN_002720,fashion,3787.92,"Address_9508, India",delivered,2026-02-27,requested
ORD_002721,TXN_002721,fashion,1221.01,"Address_4060, India",delivered,2026-05-11,requested
ORD_002722,TXN_002722,travel,30986.57,"Address_8267, India",failed,2026-01-09,processed
ORD_002723,TXN_002723,home,1769.29,"Address_5859, India",delivered,2026-06-19,none
ORD_002724,TXN_002724,fashion,2581.28,"Address_7697, India",delivered,2026-07-06,none
ORD_002725,TXN_002725,electronics,1198.01,"Address_8216, India",delivered,2026-04-24,none
ORD_002726,TXN_002726,software,1976.02,"Address_6986, India",pending,2026-01-03,none
ORD_002727,TXN_002727,fashion,14324.21,"Address_7119, India",delivered,2026-05-29,requested
ORD_002728,TXN_002728,beauty,1074.78,"Address_9072, India",delivered,2026-04-09,none
ORD_002729,TXN_002729,fashion,2483.13,"Address_4128, India",delivered,2026-08-03,processed
ORD_002730,TXN_002730,beauty,3792.88,"Address_9948, India",failed,2026-01-25,none
ORD_002731,TXN_002731,grocery,4336.35,"Address_7506, India",failed,2026-01-16,requested
ORD_002732,TXN_002732,fashion,6893.95,"Address_6138, India",pending,2026-04-30,none
ORD_002733,TXN_002733,home,884.91,"Address_4065, India",delivered,2026-06-30,none
ORD_002734,TXN_002734,electronics,4699.18,"Address_6999, India",delivered,2026-07-03,processed
ORD_002735,TXN_002735,travel,4259.79,"Address_8319, India",delivered,2026-06-29,processed
ORD_002736,TXN_002736,fashion,999.02,"Address_8776, India",failed,2026-07-27,processed
ORD_002737,TXN_002737,grocery,10995.96,"Address_4569, India",delivered,2026-06-03,none
ORD_002738,TXN_002738,home,37038.49,"Address_4242, India",delivered,2026-06-09,none
ORD_002739,TXN_002739,travel,4395.34,"Address_6476, India",failed,2026-04-22,none
ORD_002740,TXN_002740,software,11020.06,"Address_2083, India",failed,2026-07-30,requested
ORD_002741,TXN_002741,software,2869.89,"Address_3613, India",delivered,2026-01-12,none
ORD_002742,TXN_002742,home,14612.32,"Address_2461, India",pending,2026-04-04,requested
ORD_002743,TXN_002743,electronics,10976.0,"Address_6240, India",delivered,2026-01-24,requested
ORD_002744,TXN_002744,travel,2764.6,"Address_6494, India",delivered,2026-04-25,none
ORD_002745,TXN_002745,fashion,4383.68,"Address_5287, India",pending,2026-04-19,processed
ORD_002746,TXN_002746,electronics,9290.06,"Address_1039, India",delivered,2026-04-25,processed
ORD_002747,TXN_002747,software,574.52,"Address_2771, India",delivered,2026-06-05,requested
ORD_002748,TXN_002748,electronics,2962.4,"Address_9769, India",delivered,2026-05-10,processed
ORD_002749,TXN_002749,beauty,1313.35,"Address_5113, India",delivered,2026-07-28,none
ORD_002750,TXN_002750,beauty,2353.09,"Address_2956, India",delivered,2026-04-18,processed
ORD_002751,TXN_002751,electronics,2977.19,"Address_8987, India",failed,2026-01-16,none
ORD_002752,TXN_002752,software,4709.81,"Address_1232, India",failed,2026-04-18,none
ORD_002753,TXN_002753,grocery,486.54,"Address_9437, India",failed,2026-04-08,processed
ORD_002754,TXN_002754,beauty,3364.47,"Address_1195, India",delivered,2026-03-01,processed
ORD_002755,TXN_002755,electronics,5991.55,"Address_9953, India",delivered,2026-05-22,none
ORD_002756,TXN_002756,fashion,7499.0,"Address_4549, India",delivered,2026-05-13,none
ORD_002757,TXN_002757,grocery,1565.14,"Address_1546, India",failed,2026-02-03,none
ORD_002758,TXN_002758,software,3598.56,"Address_1790, India",delivered,2026-05-03,none
ORD_002759,TXN_002759,grocery,1713.08,"Address_9490, India",pending,2026-02-13,processed
ORD_002760,TXN_002760,beauty,1736.18,"Address_1623, India",delivered,2026-06-25,none
